CallID;Prompt;Utterance;ASRRecognitionStatus;#ASRSuccess;(#)ASRSuccess;%ASRSuccess;#TimeOutPrompts;(#)TimeOutPrompts;%TimeOutPrompts;#ASRRejections;(#)ASRRejections;%ASRRejections;#TimeOuts_ASRRej;(#)TimeOuts_ASRRej;%TimeOuts_ASRRej;Barged-In?;#Barge-Ins;(#)Barge-Ins;%Barge-Ins;ASRConfidence;MeanASRConfidence;(Mean)ASRConfidence;UTD;ExMo;Modality;UnExMo?;#UnExMo;(#)UnExMo;%UnExMo;WPUT;WPST;SemanticParse;HelpRequest?;#HelpRequests;(#)HelpRequest;%HelpRequest;Activity;ActivityType;DD;RoleIndex;RoleName;RePrompt?;#RePrompts;(#)RePrompts;%RePrompts;LoopName;#Exchanges;#SystemTurns;#UserTurns;#SystemQuestions;(#)SystemQuestions;SystemDialogueAct;UserDialogueAct;AudioFile;EmotionalState;IQRater1;IQRater2;IQRater3;IQMedian
2061125038; Please use shorter answers because I have trouble understanding long sentences.;;no input;60;2;0.77922;4;1;0.05195;13;0;0.16883;17;1;0.22078;0;47;1;0.61039;0;0.33294;0.09247;0;speech;;0;1;0;0.01667;0;11;;0;0;0;0;nonunderstanding_askshortanswer;Question;311;1;collection;0;43;2;0.51807;initial;82;83;73;32;1;SDA_INFORM_SHORTER_ANSWER;;;;1;1;1;1
2061125038; Leaving from BIGELOW STREET AT HAZELWOOD . Did I get that right?;MOVIE WEST MIFFLIN TAKE  ;complete;61;2;0.78205;4;1;0.05128;13;0;0.16667;17;1;0.21795;1;48;1;0.61538;0.05748;0.32941;0.08704;2.32275;speech;voice;0;1;0;0.01639;5;12; PlaceInformation[SinglePlace] ( [stop_name] ( [covered_place] ( [registered_stop] ( [stop_part] ( MIFFLIN ) ) ) ) );0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;311;1;confimation;0;43;1;0.5119;initial;83;84;74;32;1;SDA_ASK_CONFIRM_DEPARTURE;UDA_PLACE_INFORMATION;20061125/038/075.wav;angry;1;1;1;1
2061125038; HULTON ROAD . Did I get that right?; NO YAP  ;no match;61;1;0.77215;4;1;0.05063;14;1;0.17722;18;2;0.22785;0;48;1;0.60759;0;0.32524;0.01916;1.77875;speech;voice;0;1;0;0.01639;3;8;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/uncovered_place;Confirmation;312.9;1;confimation;0;43;0;0.50588;initial;84;85;75;32;1;SDA_ASK_CONFIRM_NEIGHBORHOOD;UDA_REJECT;20061125/038/076.wav;angry;1;1;1;1
2061125038; If you a bus for HULTON ROAD say yes or press one, otherwise say no or press three.; 56C  ;complete;62;2;0.775;4;0;0.05;14;1;0.175;18;1;0.225;0;48;1;0.6;0.44499;0.32674;0.16749;9.58675;both;voice;0;1;0;0.01613;2;18;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/uncovered_place;Confirmation;318.5;2;confimation;1;44;1;0.51163;Retry1;85;86;76;32;0;SDA_ASK_CONFIRM_WITH_KEYS;UDA_REJECT;20061125/038/077.wav;garbage;1;1;1;1
2061125038; HULTON ROAD . Is this correct?; GET THAT  ;complete;63;2;0.77778;4;0;0.04938;14;1;0.17284;18;1;0.22222;0;48;0;0.59259;0.57136;0.32976;0.33878;0.59475;speech;voice;0;1;0;0.01587;3;6; Disambiguation[DisambiguateArrival] ( GET );0;0;0;0;/LetsGoPublic/PerformTask/uncovered_place;Confirmation;331.9;3;confimation;1;45;2;0.51724;Retry2;86;87;77;32;0;SDA_ASK_CONFIRM_NEIGHBORHOOD;UDA_REJECT;20061125/038/079.wav;garbage;1;1;1;1
2061125038; Leaving from BIGELOW STREET AT HAZELWOOD . Is this correct?;NO  ;complete;64;3;0.78049;4;0;0.04878;14;0;0.17073;18;0;0.21951;1;49;1;0.59756;0.78394;0.3353;0.6001;0.96275;speech;voice;0;1;0;0.01562;2;10;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;340.9;1;confimation;0;45;2;0.51136;initial;87;88;78;32;0;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/081.wav;veryAngry;1;1;1;1
2061125038; Leaving from THE AIRPORT . Is this correct?;  DTMF_STAR  ;complete;65;3;0.78313;4;0;0.04819;14;0;0.16867;18;0;0.21687;0;49;1;0.59036;1;0.34331;0.7851;5.50675;speech;dtmf;1;2;1;0.03077;3;8;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;345.4;2;confimation;1;46;2;0.51685;Retry1;88;89;79;32;0;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/082.wav;veryAngry;1;1;1;1
2061125038; If you want to leave from THE AIRPORT say yes or press one, otherwise say no or press three.;NO NO NO  ;complete;66;3;0.78571;4;0;0.04762;14;0;0.16667;18;0;0.21429;1;50;2;0.59524;0.63396;0.34677;0.80597;1.79475;both;voice;0;2;1;0.0303;4;19;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;351.6;3;confimation;1;47;2;0.52222;Retry2;89;90;80;32;0;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/083.wav;veryAngry;1;1;1;1
2061125038; Leaving from DEVON AT FORBES . Did I get that right?; I SAID NO  ;complete;67;3;0.78824;4;0;0.04706;14;0;0.16471;18;0;0.21176;0;50;1;0.58824;0.39595;0.34735;0.67664;1.39475;speech;voice;0;2;1;0.02985;4;11;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;353.2;4;confimation;1;48;3;0.52747;Retry3;90;91;81;32;0;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/084.wav;veryAngry;1;1;1;1
2061125038; Leaving from MIFFLIN . Is this correct?; ON THE TWENTY  ;no match;67;2;0.77907;4;0;0.04651;15;1;0.17442;19;1;0.22093;0;50;1;0.5814;0;0.34331;0.3433;1.60275;speech;voice;0;2;0;0.02985;4;7;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;358.9;5;confimation;1;49;3;0.53261;Retry4;91;92;82;32;0;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/085.wav;angry;1;1;1;1
2061125038; If you want to leave from MIFFLIN say yes or press one, otherwise say no or press three.;I SAID NO  ;complete;68;2;0.78161;4;0;0.04598;15;1;0.17241;19;1;0.21839;1;51;1;0.58621;0.41675;0.34415;0.2709;1.33075;both;voice;0;2;0;0.02941;4;18; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;363.8;6;confimation;1;50;3;0.53763;Retry5;92;93;83;32;0;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT_DEPARTURE;20061125/038/086.wav;veryAngry;1;1;1;1
2061125038; Which neighborhood do you want to leave from?;NOW  ;complete;69;2;0.78409;4;0;0.04545;15;1;0.17045;19;1;0.21591;1;52;2;0.59091;0.78322;0.34914;0.39999;0.91475;speech;voice;0;2;0;0.02899;2;8;Semantic no match;0;0;0;0;departure_neighborhood;Question;366;1;collection;0;50;2;0.53191;initial;93;94;84;33;1;SDA_ASK_DEPARTURE;UDA_UNQUALIFIED_UNRECOGNIZED;20061125/038/087.wav;veryAngry;1;1;1;1
2061125038; For example, you can say, SQUIRREL HILL, OAKLAND, or THE AIRPORT.; CLEAR OAKLAND  ;complete;70;3;0.78652;4;0;0.04494;15;0;0.16854;19;0;0.21348;0;52;2;0.58427;0.315;0.34876;0.50499;1.47475;speech;voice;0;2;0;0.02857;3;11; PlaceInformation[SinglePlace] ( [stop_name] ( [covered_place] ( [ambiguous_covered_place] ( [ambiguous_covered_part] ( OAKLAND ) ) ) ) );0;0;0;0;departure_neighborhood;Question;368;2;collection;1;51;2;0.53684;Retry1;94;95;85;34;2;SDA_EXPLAIN;UDA_PLACE_INFORMATION;20061125/038/088.wav;angry;1;1;1;1
2061125038; Leaving from OAKLAND . Did I get that right?; GOING THREE PAY WOULD YOU SORRY I NO  ;complete;71;3;0.78889;4;0;0.04444;15;0;0.16667;19;0;0.21111;0;52;1;0.57778;0.49194;0.35035;0.53005;2.69075;speech;voice;0;2;0;0.02817;9;9; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/neighborhood;Confirmation;376.3;1;confimation;0;51;1;0.53125;initial;95;96;86;34;2;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT_DEPARTURE;20061125/038/089.wav;angry;1;1;1;1
2061125038; Which neighborhood do you want to leave from?;WILL FOR MAIN STREET  ;complete;72;3;0.79121;4;0;0.04396;15;0;0.16484;19;0;0.20879;1;53;1;0.58242;0.04681;0.34701;0.28458;1.61875;speech;voice;0;2;0;0.02778;5;8; PlaceInformation[SinglePlace] ( [stop_name] ( [covered_place] ( [registered_stop] ( [stop_part] ( MAIN ) STREET ) ) ) );0;0;0;0;departure_neighborhood;Question;380.4;1;collection;0;51;1;0.52577;initial;96;97;87;35;2;SDA_ASK_DEPARTURE;UDA_PLACE_INFORMATION;20061125/038/090.wav;angry;1;1;1;1
2061125038; Leaving from MAIN STREET . Is this correct?;NO  ;complete;73;3;0.79348;4;0;0.04348;15;0;0.16304;19;0;0.20652;1;54;2;0.58696;0.78713;0.3518;0.44196;0.97875;speech;voice;0;2;0;0.0274;2;8; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;382.3;1;confimation;0;51;0;0.52041;initial;97;98;88;35;1;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT_DEPARTURE;20061125/038/091.wav;veryAngry;1;1;1;1
2061125038; In what neighborhood is your departure stop?; THE NORTH SIDE  ;complete;74;3;0.7957;4;0;0.04301;15;0;0.16129;19;0;0.2043;0;54;2;0.58065;0.44268;0.35277;0.42554;1.36275;speech;voice;0;2;0;0.02703;4;7; PlaceInformation[SinglePlace] ( [stop_name] ( [covered_place] ( [covered_neighborhood] ( THE NORTH SIDE ) ) ) );0;0;0;0;departure_neighborhood;Question;384.3;1;collection;0;51;0;0.51515;initial;98;99;89;36;2;SDA_ASK_DEPARTURE;UDA_PLACE_INFORMATION;20061125/038/092.wav;veryAngry;1;1;1;1
2061125038; Leaving from THE NORTH SIDE . Is this correct?; BELLEVUE SOMEWHERE  ;no match;74;2;0.78723;4;0;0.04255;16;1;0.17021;20;1;0.21277;0;54;1;0.57447;0;0.34902;0.40994;2.83475;speech;voice;0;2;0;0.02703;3;9;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/neighborhood;Confirmation;389.4;1;confimation;0;51;0;0.51;initial;99;100;90;36;1;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/093.wav;garbage;1;1;1;1
2061125038; If you want to leave from THE NORTH SIDE say yes or press one, otherwise say no or press three.;NO  ;complete;75;2;0.78947;4;0;0.04211;16;1;0.16842;20;1;0.21053;1;55;1;0.57895;0.78942;0.35366;0.4107;0.94675;both;voice;0;2;0;0.02667;2;20; Generic[Generic] ( [No] ( NO ) );0;0;0;0;/LetsGoPublic/PerformTask/neighborhood;Confirmation;395.5;2;confimation;1;52;1;0.51485;Retry1;100;101;91;36;1;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT_DEPARTURE;20061125/038/094.wav;veryAngry;1;1;1;1
2061125038; In what neighborhood is your departure stop?;  DTMF_ONE  ;complete;76;2;0.79167;4;0;0.04167;16;1;0.16667;20;1;0.20833;0;55;1;0.57292;1;0.36039;0.59647;0.96275;speech;dtmf;1;3;1;0.03947;3;7;Semantic no match;0;0;0;0;departure_neighborhood;Question;401;1;collection;0;52;1;0.5098;initial;101;102;92;37;1;SDA_ASK_DEPARTURE;UDA_UNQUALIFIED_UNRECOGNIZED;20061125/038/095.wav;garbage;1;1;1;1
2061125038; In what neighborhood is your departure stop?; WELL SAID  ;no match;76;2;0.78351;4;0;0.04124;17;1;0.17526;21;1;0.21649;0;55;1;0.56701;0;0.35667;0.59647;1.31475;speech;voice;0;3;1;0.03947;3;7;Semantic no match;0;0;0;0;departure_neighborhood;Question;407.9;2;collection;1;53;2;0.51456;Retry1;102;103;93;38;2;SDA_ASK_DEPARTURE;UDA_UNQUALIFIED_UNRECOGNIZED;20061125/038/096.wav;angry;1;1;1;1
2061125038; Which neighborhood do you want to leave from?; WELL SAID TO MCKEESPORT EVANS AT VERSAILLES THEY  ;complete;77;2;0.78571;4;0;0.04082;17;1;0.17347;21;1;0.21429;0;55;0;0.56122;0.42676;0.35739;0.47559;3.65075;speech;voice;0;3;1;0.03896;9;8; PlaceInformation[SinglePlace] ( [stop_name] ( [uncovered_place] ( [ambiguous_uncovered_part] ( VERSAILLES ) ) ) );0;0;0;0;departure_neighborhood;Question;413.5;3;collection;1;54;2;0.51923;Retry2;103;104;94;39;3;SDA_ASK_DEPARTURE;UDA_PLACE_INFORMATION;20061125/038/097.wav;angry;1;1;1;1
2061125038; I need you to give me a short answer.;;no input;77;1;0.77778;5;1;0.05051;17;1;0.17172;22;2;0.22222;0;55;0;0.55556;0;0.35378;0.14225;0;speech;;0;3;0;0.03896;0;9;;0;0;0;0;nonunderstanding_askshortanswer;Question;421.4;1;collection;0;54;2;0.51429;initial;104;105;94;40;3;SDA_INFORM_SHORTER_ANSWER;;;;1;1;1;1
2061125038; In what neighborhood is your departure stop?; WELL FIFTH AND CRAIG AMBRIDGE  ;complete;78;2;0.78;5;1;0.05;17;0;0.17;22;1;0.22;0;55;0;0.55;0.03327;0.35057;0.15334;2.70675;speech;voice;0;3;0;0.03846;6;7; PlaceInformation[SinglePlace] ( [stop_name] ( [uncovered_place] ( [registered_stop] ( [stop_part] ( FIFTH ) AND [stop_part] ( CRAIG ) ) [uncovered_neighborhood] ( AMBRIDGE ) ) ) );0;0;0;0;departure_neighborhood;Question;421.4;1;collection;0;54;1;0.50943;initial;105;106;95;41;3;SDA_ASK_DEPARTURE;UDA_PLACE_INFORMATION;20061125/038/099.wav;angry;1;1;1;1
2061125038; Leaving from FIFTH AND CRAIG . Is this correct?;MCKEESPORT  ;complete;79;2;0.78218;5;1;0.0495;17;0;0.16832;22;1;0.21782;1;56;1;0.55446;0.28597;0.34993;0.10641;2.17875;speech;voice;0;3;0;0.03797;2;9;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;431;1;confimation;0;54;0;0.50467;initial;106;107;96;41;2;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/100.wav;angry;1;1;1;1
2061125038; Leaving from FIFTH AND CRAIG . Did I get that right?; NO NO  ;complete;80;3;0.78431;5;0;0.04902;17;0;0.16667;22;0;0.21569;0;56;1;0.54902;0.77675;0.35412;0.36533;3.73075;speech;voice;0;3;0;0.0375;3;11; Generic[Generic] ( [No] ( NO NO ) );0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;434.1;2;confimation;1;55;1;0.50926;Retry1;107;108;97;41;1;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/038/101.wav;veryAngry;1;1;1;1
2061125038; AMBRIDGE . Is this correct?;;no input;80;2;0.7767;6;1;0.05825;17;0;0.16505;23;1;0.2233;0;56;1;0.54369;0;0.35068;0.35424;0;speech;;0;3;0;0.0375;0;5;;0;0;0;0;/LetsGoPublic/PerformTask/uncovered_place;Confirmation;438.3;1;confimation;0;55;1;0.50459;initial;108;109;97;41;0;SDA_ASK_CONFIRM_NEIGHBORHOOD;;;;1;1;1;1
2061125039; Welcome to the CMU Let's Go bus information system.;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51999;0.51999;0;none;;0;0;0;0;0;9;;0;0;0;0;welcome;Announcement;0.3;1;collection;0;0;0;0;initial;0;1;0;0;0;SDA_GREETING;;;;;5;5;5
2061125039; To get help at any time, just say Help or press zero.;;;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.51999;0.51999;0;none;;0;0;0;0;0;12;;0;0;0;0;how_to_get_help;Announcement;0.3;1;collection;0;0;0;0;initial;1;2;0;0;0;SDA_OFFER_HELP;;;;;5;5;5
2061125039; What can I do for you?; 61C  ;complete;1;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.6612;0.6612;0.6612;1.18675;speech;voice;0;0;0;0;2;6; LineInformation[BusNumber] ( [route] ( [covered_route] ( 61C ) ) );0;0;0;0;how_may_i_help_you;Question;0.3;1;collection;0;0;0;0;initial;2;3;1;1;1;SDA_ASK_BUS;UDA_LINE_INFORMATION;20061125/039/000.wav;neutral;5;5;5;5
2061125039; The 61C . Is this correct?; YES  ;complete;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0.94054;0.80087;0.80087;0.67475;speech;voice;0;0;0;0;2;6; Generic[Generic] ( [Yes] ( YES ) );0;0;0;0;/LetsGoPublic/PerformTask/query.route_number;Confirmation;12.5;1;confimation;0;0;0;0;initial;3;4;2;1;1;SDA_ASK_CONFIRM_BUS;UDA_CONFIRM_BUS;20061125/039/001.wav;neutral;5;5;5;5
2061125039; Right;;;2;2;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0.80087;0.80087;0;none;;0;0;0;0;0;1;;0;0;0;0;confirm_okay;Announcement;17;1;confimation;0;0;0;0;initial;4;5;2;1;1;SDA_CONFIRM_UNDERSTOOD;;;;5;5;5;5
2061125039; Where would you like to leave from?;SCHEDULE LEAVE FROM DOWNTOWN  ;complete;3;2;1;0;0;0;0;0;0;0;0;0;1;1;1;0.33333;0.35786;0.6532;0.6532;2.09875;speech;voice;0;0;0;0;5;7; PlaceInformation[1_DeparturePlace] ( LEAVE FROM [stop_name] ( [covered_place] ( [covered_neighborhood] ( DOWNTOWN ) ) ) );0;0;0;0;query.departure_place;Question;17;1;collection;0;0;0;0;initial;5;6;3;2;1;SDA_ASK_DEPARTURE;UDA_PLACE_INFORMATION;20061125/039/002.wav;neutral;5;5;5;5
2061125039; Leaving from DOWNTOWN . Is this correct?;LEAVING FROM DOWNTOWN  ;complete;4;2;1;0;0;0;0;0;0;0;0;0;1;2;2;0.5;0.36776;0.58184;0.55539;1.82675;speech;voice;0;0;0;0;4;7;Semantic no match;0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;19.9;1;confimation;0;0;0;0;initial;6;7;4;2;1;SDA_ASK_CONFIRM_DEPARTURE;UDA_REJECT;20061125/039/003.wav;neutral;5;5;5;5
2061125039; Leaving from DOWNTOWN . Is this correct?;YES  ;complete;5;3;1;0;0;0;0;0;0;0;0;0;1;3;3;0.6;0.89457;0.64439;0.54006;0.86675;speech;voice;0;0;0;0;2;7; Generic[Generic] ( [Yes] ( YES ) );0;0;0;0;/LetsGoPublic/PerformTask/query.departure_place;Confirmation;23;2;confimation;1;1;1;0.125;Retry1;7;8;5;2;1;SDA_ASK_CONFIRM_DEPARTURE;UDA_CONFIRM_DEPARTURE;20061125/039/004.wav;neutral;5;5;5;5
2061125039; Right;;;5;2;1;0;0;0;0;0;0;0;0;0;0;3;2;0.6;0;0.64439;0.54006;0;none;;0;0;0;0;0;1;;0;0;0;0;confirm_okay;Announcement;24.4;1;confimation;0;1;1;0.11111;initial;8;9;5;2;0;SDA_CONFIRM_UNDERSTOOD;;;;5;5;5;5
2061125039; Where are you going?; TO  ;no match;5;1;0.83333;0;0;0;1;1;0.16667;1;1;0.16667;0;3;1;0.5;0;0.53699;0.42078;1.10675;speech;voice;0;0;0;0;2;4;Semantic no match;0;0;0;0;query.arrival_place;Question;24.4;1;collection;0;1;1;0.1;initial;9;10;6;3;1;SDA_ASK_DESTINATION;UDA_UNQUALIFIED_UNRECOGNIZED;20061125/039/005.wav;neutral;4;5;5;5
2061125039; For example, you can say, MCKEESPORT, MURRAY AND HAZELWOOD, or DOWNTOWN.; DUQUESNE  ;complete;6;1;0.85714;0;0;0;1;1;0.14286;1;1;0.14286;0;3;0;0.42857;0.83923;0.58017;0.57793;0.89875;speech;voice;0;0;0;0;2;11; PlaceInformation[SinglePlace] ( [stop_name] ( [covered_place] ( [ambiguous_covered_place] ( [ambiguous_covered_part] ( DUQUESNE ) ) ) ) );0;0;0;0;query.arrival_place;Question;29.7;2;collection;1;2;1;0.18182;Retry1;10;11;7;4;2;SDA_EXPLAIN;UDA_PLACE_INFORMATION;20061125/039/006.wav;neutral;4;4;5;4
2061125039; Going to DUQUESNE . Is this correct?; YES  ;complete;7;2;0.875;0;0;0;1;1;0.125;1;1;0.125;0;3;0;0.375;0.92798;0.62364;0.58907;0.83475;speech;voice;0;0;0;0;2;7; Generic[Generic] ( [Yes] ( YES ) );0;0;0;0;/LetsGoPublic/PerformTask/query.arrival_place;Confirmation;36.4;1;confimation;0;2;1;0.16667;initial;11;12;8;4;2;SDA_ASK_CONFIRM_DESTINATION;UDA_CONFIRM_DESTINATION;20061125/039/007.wav;neutral;5;4;5;5
2061125039; Alright;;;7;2;0.875;0;0;0;1;0;0.125;1;0;0.125;0;3;0;0.375;0;0.62364;0.58907;0;none;;0;0;0;0;0;1;;0;0;0;0;confirm_okay;Announcement;41.1;1;confimation;0;2;1;0.15385;initial;12;13;8;4;1;SDA_FILLER;;;;5;4;5;5
2061125039; When would you like to travel?; EIGHT O'CLOCK EIGHT O'CLOCK FROM TOWN  ;complete;8;2;0.88889;0;0;0;1;0;0.11111;1;0;0.11111;0;3;0;0.33333;0.44769;0.60409;0.7383;3.02675;speech;voice;0;0;0;0;7;6; TimeInformation[3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) O'CLOCK ) ) ) ) ) [3_DateTime] ( [day_time] ( [date_time] ( [time_range] ( [time] ( [hour] ( EIGHT ) ) ) ) ) );0;0;0;0;query.travel_time;Question;41.1;1;collection;0;2;0;0.14286;initial;13;14;9;5;1;SDA_ASK_TIME;UDA_TIME_INFORMATION;20061125/039/008.wav;neutral;5;4;5;5
2061125039; Leaving at 8 p.m. . Is this correct?; YES  ;complete;9;2;0.9;0;0;0;1;0;0.1;1;0;0.1;0;3;0;0.3;0.93033;0.63672;0.76867;0.89875;speech;voice;0;0;0;0;2;8; Generic[Generic] ( [Yes] ( YES ) );0;0;0;0;/LetsGoPublic/PerformTask/query.travel_time.time;Confirmation;48.9;1;confimation;0;2;0;0.13333;initial;14;15;10;5;1;SDA_ASK_CONFIRM_TIME;UDA_CONFIRM_TIME;20061125/039/009.wav;neutral;5;5;5;5
2061125039; Alright;;;9;2;0.9;0;0;0;1;0;0.1;1;0;0.1;0;3;0;0.3;0;0.63672;0.76867;0;none;;0;0;0;0;0;1;;0;0;0;0;confirm_okay;Announcement;53.7;1;confimation;0;2;0;0.125;initial;15;16;10;5;1;SDA_FILLER;;;;5;5;5;5
2061125039; Hold on. Let me check that for you.;;no input;9;1;0.81818;1;1;0.09091;1;0;0.09091;2;1;0.18182;0;3;0;0.27273;0;0.57883;0.45934;0;none;;0;0;0;0;0;8;;0;0;0;0;looking_up_database_first;wait;53.7;1;collection;0;2;0;0.11765;initial;16;17;10;5;0;SDA_ANNOUNCE_QUERYING;;;;5;5;5;5
2061125039; There is a 61C leaving FORBES AVENUE AT STANWIX at 8 24 p.m. . It will arrive at SECOND STREET AT GRANT at 9 15 p.m. .;;;9;0;0.81818;1;1;0.09091;1;0;0.09091;2;1;0.18182;0;3;0;0.27273;0;0.57883;0.45934;0;none;;0;0;0;0;0;27;;0;0;0;0;result;Announcement;53.7;1;collection;0;2;0;0.11111;initial;17;18;10;5;0;SDA_DELIVER_RESULT;;;;5;5;5;5
2061125039; To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.;WHEN IS THE NEXT BUS  ;complete;10;1;0.83333;1;1;0.08333;1;0;0.08333;2;1;0.16667;1;4;1;0.33333;0.77969;0.59557;0.57001;1.63475;speech;voice;0;0;0;0;6;45; RequestType[3_BusAfterThatRequest] ( WHEN IS THE NEXT BUS );0;0;0;0;next_query;Question;53.7;1;collection;0;2;0;0.10526;initial;18;19;11;6;1;SDA_ASK_ANOTHER_QUERY;UDA_REQUEST_NEXT_BUS;20061125/039/010.wav;neutral;5;5;4;5
2061125039; Okay.;;;10;1;0.83333;1;0;0.08333;1;0;0.08333;2;0;0.16667;0;4;1;0.33333;0;0.59557;0.57001;0;none;;0;0;0;0;0;1;;0;0;0;0;looking_up_database_subsequent;Announcement;76.4;1;collection;0;2;0;0.1;initial;19;20;11;6;1;SDA_CONFIRM_UNDERSTOOD;;;;5;5;4;5
2061125039; There is a 61C leaving FORBES AVENUE AT STANWIX at 9 p.m. . It will arrive at SECOND STREET AT GRANT at 9 51 p.m. .;;;10;1;0.83333;1;0;0.08333;1;0;0.08333;2;0;0.16667;0;4;1;0.33333;0;0.59557;0.57001;0;none;;0;0;0;0;0;26;;0;0;0;0;result;Announcement;76.4;1;collection;0;2;0;0.09524;initial;20;21;11;6;1;SDA_DELIVER_RESULT;;;;5;5;4;5
2061125039; To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.;WHEN  ;no match;10;0;0.76923;1;0;0.07692;2;1;0.15385;3;1;0.23077;1;5;1;0.38462;0;0.54976;0.2599;0.88275;speech;voice;0;0;0;0;2;45;Semantic no match;0;0;0;0;next_query;Question;76.4;1;collection;0;2;0;0.09091;initial;21;22;12;7;1;SDA_ASK_ANOTHER_QUERY;UDA_UNQUALIFIED_UNRECOGNIZED;20061125/039/011.wav;neutral;4;5;4;4
2061125039; You can say, when is the next bus, when is the previous bus, start a new query, or goodbye.; WHEN IS THE NEXT BUS  ;complete;11;1;0.78571;1;0;0.07143;2;1;0.14286;3;1;0.21429;0;5;1;0.35714;0.74363;0.56361;0.50777;1.60275;speech;voice;0;0;0;0;6;19; RequestType[3_BusAfterThatRequest] ( WHEN IS THE NEXT BUS );0;0;0;0;next_query;Question;80.3;2;collection;1;3;1;0.13043;Retry1;22;23;13;8;2;SDA_ASK_ANOTHER_QUERY;UDA_REQUEST_NEXT_BUS;20061125/039/012.wav;neutral;5;5;4;5
2061125039; Just a second.;;;11;1;0.78571;1;0;0.07143;2;1;0.14286;3;1;0.21429;0;5;1;0.35714;0;0.56361;0.50777;0;none;;0;0;0;0;0;3;;0;0;0;0;looking_up_database_subsequent;Announcement;87.6;1;collection;0;3;1;0.125;initial;23;24;13;8;2;SDA_ANNOUNCE_QUERYING;;;;5;5;4;5
2061125039; There is a 61C leaving FORBES AVENUE AT STANWIX at 9 36 p.m. . It will arrive at SECOND STREET AT GRANT at 10 27 p.m. .;;;11;1;0.78571;1;0;0.07143;2;0;0.14286;3;0;0.21429;0;5;0;0.35714;0;0.56361;0.50777;0;none;;0;0;0;0;0;27;;0;0;0;0;result;Announcement;87.6;1;collection;0;3;1;0.12;initial;24;25;13;8;1;SDA_DELIVER_RESULT;;;;5;5;5;5
2061125039; To get more information about buses related to this trip, you can say, when is the next bus, or, when is the previous bus. To ask about a different trip, you can say, start a new query. If you are finished, you can say goodbye.; GIVE ME A PREVIOUS BUS BEFORE EIGHT 24A  ;complete;12;1;0.8;1;0;0.06667;2;0;0.13333;3;0;0.2;0;5;0;0.33333;0.35937;0.54999;0.36767;3.71475;speech;voice;0;0;0;0;9;45; RequestType[3_BusBeforeThatRequest] ( PREVIOUS BUS ) LineInformation [BusNumber] ( [route] ( [uncovered_route] ( 24A ) ) );0;0;0;0;next_query;Question;87.6;1;collection;0;3;0;0.11538;initial;25;26;14;9;1;SDA_ASK_ANOTHER_QUERY;UDA_LINE_INFORMATION;20061125/039/015.wav;neutral;5;5;5;5
